date,open,close,high,low,volume,gdp_growth_pct,inflation_rate_pct,unemployment_rate_pct,interest_rate_pct,consumer_confidence,govt_debt_bln,corp_profits_bln,forex_usd_eur,forex_usd_jpy,crude_oil_price,gold_price,real_estate_index,retail_sales_bln,bankruptcy_rate_pct,ma_deals,vc_funding_bln,consumer_spending_bln,daily_volatility_pct
2007-06-18,1878.54,1918.85,1953.54,1831.18,3565644,4.19,1.91,12.29,5.82,66,16127,614,0.82,81.78,41.73,1250.98,386.87,758,4.59,15,75.95,327,6.513569048303465
2007-06-24,1481.45,1484.2,1502.41,1464.44,477628160,6.27,8.29,14.33,3.69,97,20362,298,1.48,125.73,26.29,889.34,229.96,1859,6.91,11,69.67,11219,2.56302946437612
2007-06-26,3896.12,3846.2,3933.95,3798.37,372282294,9.35,8.38,10.78,2.93,82,11319,1880,0.89,134.89,69.44,1233.48,169.14,153,4.69,25,50.55,1310,3.4798722831945605
2007-06-27,4715.23,4746.24,4776.77,4675.78,176616676,-1.0,5.57,9.49,5.57,70,25329,4522,1.37,118.24,51.04,1206.51,469.89,5784,1.34,27,53.81,2054,2.141783115563837
2007-07-02,2499.3,2515.8300000000004,2527.07,2491.1200000000003,489365605,-4.05,2.56,4.42,2.06,81,19491,1029,1.47,122.83,111.45,1892.88,185.5,4484,5.6,28,25.68,932,1.4384027527707683
2007-07-05,1442.41,1408.8000000000002,1481.27,1404.7600000000002,115055241,2.56,4.07,5.26,0.61,73,8956,2105,1.13,139.31,102.55,1914.12,407.28,2605,5.3,42,48.93,9277,5.304317080441744
2007-07-06,1142.36,1165.9599999999998,1177.41,1109.52,37841909,-2.66,0.63,9.68,1.06,54,2207,1430,0.8,148.99,65.49,2420.36,311.15,1222,3.82,5,19.1,2482,5.942960187681651
2007-07-07,4977.32,4957.44,5003.65,4924.75,792049072,-3.08,8.75,8.94,6.64,102,14369,2657,1.32,125.32,20.75,2497.46,238.06,441,9.66,27,75.99,12022,1.585190423762178
2007-07-14,2364.98,2330.81,2386.3,2326.87,741459020,9.13,5.48,2.9,5.51,101,20339,238,1.38,102.03,20.53,1780.55,188.31,7095,3.71,46,92.17,12036,2.5129176568089493
2007-07-18,4445.78,4420.5,4453.48,4410.86,909738360,4.72,5.29,12.93,3.19,119,9238,2095,0.97,120.35,27.43,1349.22,242.64,6884,1.33,32,30.74,13679,0.9586619220924089
2007-07-19,4464.14,4488.9800000000005,4521.31,4435.400000000001,591307249,5.65,8.4,6.94,6.1,68,2962,2918,1.34,106.66,68.53,1401.19,162.75,8656,9.19,39,7.64,5055,1.9244468139440036
2007-07-25,4947.58,4906.35,4967.97,4882.27,31813959,3.83,7.45,4.99,4.18,101,12323,3637,1.29,102.04,115.9,1751.76,113.55,9868,4.62,3,90.1,13831,1.7321599650738304
2007-07-28,3153.58,3169.52,3209.28,3114.05,445744840,-4.12,1.69,5.0,8.4,59,28922,3805,1.45,97.03,109.92,1026.01,262.59,9539,6.16,2,12.81,7994,3.019742641696105
2007-07-29,4968.54,4981.01,5012.55,4944.03,346518779,-1.73,7.51,13.16,6.74,72,22610,3122,1.23,82.13,111.24,2182.99,192.2,8424,9.94,15,32.95,10143,1.379077153449513
2007-08-02,2382.32,2404.2200000000003,2434.09,2372.78,728040071,6.43,3.88,12.13,1.01,119,18311,1094,1.44,121.44,65.36,1643.46,168.31,6626,8.59,5,88.92,1091,2.5735417576144237
2007-08-06,4275.48,4257.919999999999,4285.589999999999,4217.77,819946952,5.98,2.17,14.31,2.78,118,14342,1635,1.38,142.01,43.75,1966.63,304.13,3620,8.12,40,28.8,10020,1.5862546427535342
2007-08-09,1002.39,986.49,1017.44,966.21,8004211,-1.64,8.32,10.62,8.45,112,28141,2022,0.95,143.35,90.78,2427.7,486.51,2231,4.68,27,21.53,2796,5.1107852233162765
2007-08-10,2231.28,2261.61,2299.06,2202.84,677180971,1.87,8.38,3.35,9.44,62,19029,1797,1.14,118.58,78.43,1770.16,204.46,9740,6.75,44,0.92,243,4.31232297156788
2007-08-16,2165.44,2116.74,2200.78,2102.69,677879710,-4.86,7.23,13.72,4.34,99,2323,746,1.5,102.12,106.88,1087.24,296.64,6403,6.63,5,44.49,3332,4.529795330279303
2007-08-17,2669.58,2714.06,2750.18,2656.46,230956476,6.97,5.31,12.47,9.12,105,20868,897,0.95,106.59,29.6,1480.69,232.37,6805,5.93,43,6.87,6550,3.510664598925666
2007-08-20,4621.2,4663.62,4664.06,4616.96,250380148,3.84,5.29,12.65,2.17,71,25706,841,1.43,111.15,72.16,1906.07,340.14,9846,6.17,2,23.58,14282,1.019215788106993
2007-08-21,2971.83,2924.27,3007.64,2887.19,757156140,-4.17,2.91,12.44,5.24,80,25345,1325,1.11,110.57,36.08,1645.74,234.5,4311,8.55,24,77.35,14891,4.053058216654379
2007-08-23,1427.2,1432.09,1471.42,1414.66,599660702,8.25,8.57,14.97,5.81,93,20655,1064,1.17,104.77,119.23,898.34,449.38,2548,4.14,21,74.75,3663,3.9770179372197303
2007-09-02,1495.38,1449.16,1512.94,1404.43,406159516,-1.74,0.19,8.6,7.92,56,19037,3306,1.12,126.35,26.33,2128.98,463.17,4170,2.56,7,88.94,9596,7.256349556634432
2007-09-04,4637.72,4686.35,4689.6900000000005,4589.42,69085137,5.63,1.22,14.26,4.02,117,1108,871,0.81,116.8,103.76,1758.33,417.49,7013,5.21,43,5.25,14245,2.162053767799704
2007-09-05,1760.52,1742.04,1807.64,1718.36,994909643,9.44,5.43,5.47,9.67,94,11735,4579,0.85,132.48,119.28,1570.6,232.28,1493,8.04,46,42.5,3965,5.071228955081464
2007-09-08,1311.43,1333.38,1347.94,1291.63,983268477,3.96,4.85,11.5,3.55,102,18547,1879,0.93,101.67,50.32,1521.38,281.8,9304,6.1,2,26.34,13257,4.293786172346213
2007-09-09,4821.79,4857.25,4875.87,4808.22,159020874,5.3,6.07,12.23,5.51,76,3794,129,1.28,122.74,42.64,1741.54,460.92,895,0.31,9,54.54,10701,1.4030059376289643
2007-09-17,4739.18,4740.77,4769.64,4726.47,600768302,6.26,8.8,7.82,6.68,97,20069,4315,1.19,121.79,63.1,2401.3,238.2,6179,1.35,37,26.49,3832,0.9109170784819329
2007-09-20,4552.77,4593.360000000001,4603.4400000000005,4520.14,925163978,6.1,3.26,5.66,1.06,114,4716,4601,1.05,102.96,69.27,959.04,225.4,4691,4.83,49,58.2,3496,1.8296553526754082
2007-09-21,1796.88,1803.56,1825.05,1790.8100000000002,819686064,-4.85,2.68,3.25,3.68,73,24268,2271,1.08,133.77,123.98,1479.3,150.22,3278,2.1,27,46.41,7465,1.9055251324517932
2007-09-22,2136.74,2122.18,2161.44,2113.4,372554469,0.54,5.45,8.07,8.54,78,4206,211,1.35,81.98,145.97,1471.47,158.14,1646,0.58,40,11.73,9081,2.2482847702574937
2007-09-28,3764.99,3809.4,3810.68,3740.47,919357283,9.65,7.01,3.63,9.81,84,10346,2700,1.37,121.82,77.42,1558.14,286.22,7333,0.5,2,92.33,7027,1.8648123899399478
2007-10-02,4185.76,4155.81,4197.21,4135.88,286057768,-0.06,9.05,7.71,9.07,90,20428,947,1.32,103.06,63.53,2363.45,159.09,4953,0.57,15,92.72,7837,1.465205840755321
2007-10-03,3957.88,3949.23,3963.96,3942.39,894269447,1.63,0.9,3.91,3.31,74,14058,3043,1.02,119.02,123.27,1512.15,475.19,9366,0.09,3,68.4,810,0.5449887313410251
2007-10-07,1349.79,1345.36,1398.11,1314.13,663757997,3.39,7.29,6.74,3.53,79,15704,1207,1.02,128.26,46.13,1670.21,179.57,1554,2.79,5,43.02,11410,6.221708562072603
2007-10-08,2509.45,2520.02,2548.77,2461.3,151180834,4.96,1.04,4.08,8.35,117,3943,2667,0.93,133.82,78.2,1005.6,252.9,5130,7.42,42,82.82,14057,3.485624339994812
2007-10-10,1159.25,1147.56,1191.79,1124.38,561233187,8.07,6.82,9.22,2.11,59,22593,2805,1.09,137.23,62.98,1438.9,451.07,540,9.49,0,88.48,13052,5.814966573215428
2007-10-15,1172.4,1168.87,1186.98,1160.8100000000002,81021902,2.49,7.47,10.76,8.71,102,19544,1653,1.29,98.92,55.33,2392.99,250.3,6604,7.52,35,44.07,10069,2.2321733196861007
2007-10-17,2568.87,2580.32,2623.09,2562.32,63505045,7.09,6.6,10.17,1.39,67,16494,597,0.88,136.37,64.71,1310.85,244.13,6259,9.12,30,82.44,1506,2.365631581201072
2007-10-23,2526.47,2546.27,2565.02,2497.3,693542664,-3.37,3.67,3.06,6.78,51,25839,641,1.08,97.79,46.03,928.18,176.06,1493,6.26,0,26.49,3621,2.680419716046492
2007-10-24,4100.94,4129.969999999999,4161.259999999999,4051.69,887258963,0.59,7.29,10.36,6.93,70,11059,888,0.87,143.74,132.32,2042.48,456.73,7574,5.52,14,44.84,10728,2.6718264592995573
2007-10-25,2370.36,2349.94,2410.04,2345.13,401483876,-1.36,4.27,10.93,3.98,101,24961,455,0.9,121.4,78.82,1593.5,441.29,7669,5.97,30,31.53,14828,2.738402605511393
2007-10-31,4549.88,4519.55,4580.1900000000005,4499.14,148505955,3.64,5.07,7.73,7.27,88,29540,4069,0.94,106.99,85.94,1798.78,217.85,3489,4.22,10,3.03,12161,1.7813656623911
2007-11-03,1276.15,1227.0700000000002,1281.5600000000002,1211.7800000000002,731000646,4.12,0.21,8.57,7.65,82,27809,1719,1.32,108.91,26.82,1528.52,448.49,6913,4.76,16,14.75,508,5.468009246561922
2007-11-05,2254.81,2236.45,2259.1,2200.26,414723925,0.95,4.49,13.9,1.56,59,22759,3224,1.46,125.39,85.89,1956.37,288.96,9203,2.63,24,20.02,9800,2.609532510499762
2007-11-06,3542.58,3589.89,3638.37,3509.09,161201417,9.86,1.98,5.0,0.89,116,28207,4980,0.9,96.68,31.23,1633.37,164.76,1071,2.32,34,6.69,5532,3.6493177288868495
2007-11-13,1786.75,1830.77,1860.03,1754.59,522250176,6.61,7.41,5.36,5.52,55,17635,1787,0.91,113.69,83.42,1017.17,174.59,7256,6.07,39,46.86,12878,5.9012172939695
2007-11-16,3571.18,3575.54,3590.75,3567.85,617902408,-2.78,7.79,2.09,8.86,92,27446,4655,1.1,84.18,39.75,940.99,327.94,3290,7.24,45,36.39,6723,0.6412446306262942
2007-11-21,1816.35,1771.75,1835.08,1747.47,725054201,9.84,2.62,4.9,4.41,87,15086,2129,0.82,134.94,65.15,1686.85,171.81,8960,1.57,29,53.42,6728,4.82340958515704
2007-11-23,4203.75,4208.71,4228.07,4171.02,245117900,-3.05,1.8,10.27,9.82,97,19441,4446,0.95,125.57,138.11,2127.29,207.71,7616,1.69,0,82.57,1532,1.3571216176033132
2007-11-26,4534.74,4567.0,4601.73,4488.79,811872270,0.59,1.3,13.61,1.85,77,25529,3898,1.39,97.39,37.23,1846.87,377.98,3251,4.72,43,32.53,13191,2.490550726171723
2007-11-30,3760.19,3750.21,3764.18,3716.07,104752635,6.55,2.62,3.63,4.22,103,5274,2910,1.46,92.05,28.79,1607.81,259.97,9299,2.76,33,55.62,9440,1.2794566232025422
2007-12-01,2264.41,2229.46,2307.18,2191.24,236093899,3.22,8.85,3.26,5.34,59,13061,3515,1.27,81.8,115.61,2014.09,386.68,9514,6.1,1,79.41,12231,5.120097508843366
2007-12-02,1222.96,1223.32,1227.91,1180.97,947643498,3.09,6.91,12.44,1.53,83,559,1816,1.22,143.64,97.58,2122.39,454.46,8180,8.47,36,73.98,8043,3.8382285602145654
2007-12-05,2547.23,2546.29,2577.84,2518.64,631292291,3.19,0.59,6.76,4.09,65,27236,4797,1.04,86.37,94.53,1290.51,130.17,7197,6.55,3,35.44,14623,2.324093230685893
2007-12-08,2191.91,2190.96,2202.71,2184.82,678425195,8.6,3.72,5.1,9.27,80,18222,709,1.34,143.19,66.06,2420.26,107.06,1249,3.91,42,81.74,971,0.8161831462058147
2007-12-18,1823.18,1852.79,1873.52,1821.37,393276187,9.33,1.1,14.0,6.63,97,9674,4430,0.91,117.39,95.72,1133.98,274.41,6717,8.57,21,71.83,7421,2.860386796695888
2007-12-23,3138.24,3141.99,3152.11,3109.23,878699542,2.78,0.48,3.91,4.62,86,13546,4248,1.0,91.83,90.78,1827.32,314.85,7842,0.73,43,33.84,14491,1.3663709595187148
2007-12-27,2311.35,2329.41,2334.73,2271.12,312379094,1.84,1.76,8.05,9.57,95,8379,3648,0.86,147.17,95.92,1462.02,442.17,7780,1.35,9,71.99,13938,2.7520713003223283
2007-12-30,2355.29,2346.39,2369.04,2324.05,552197220,2.67,8.67,5.25,1.91,112,19931,951,1.04,146.89,73.61,874.58,407.33,2353,4.06,1,52.65,6617,1.9101681746196766
2008-01-02,3389.72,3357.57,3405.96,3345.2499999999995,686980684,-0.61,4.64,4.23,4.11,64,27838,1653,1.05,122.84,97.68,1501.32,201.11,9294,4.61,8,61.85,10076,1.7910033867104214
2008-01-04,1198.42,1242.46,1279.97,1170.52,901608343,6.7,7.26,6.74,7.32,71,18669,3283,1.15,124.89,52.23,1832.36,108.13,9915,9.77,5,44.38,7312,9.13285826338012
2008-01-07,1907.91,1944.26,1965.27,1906.11,917240647,4.24,1.2,10.84,5.47,86,15636,4410,0.83,88.24,24.08,1738.14,488.29,6766,3.31,15,12.55,5751,3.100775193798454
2008-01-12,4846.2,4855.87,4866.31,4842.69,6614810,7.83,5.44,14.15,5.8,115,22989,2340,1.0,106.15,123.9,2061.87,433.52,5758,7.37,24,50.13,4768,0.48739218356652225
2008-01-14,2956.19,2932.44,2977.84,2901.63,826755433,8.23,5.61,2.14,7.31,73,11699,3302,0.91,102.62,43.41,1916.09,186.03,4966,9.71,20,76.35,14556,2.577980441040665
2008-01-15,2406.6,2368.79,2416.2,2359.62,692771176,7.78,3.55,12.01,2.73,74,5807,442,0.97,149.35,70.49,845.7,488.03,3214,3.78,5,31.18,7523,2.351034654699573
2008-01-16,4638.19,4639.169999999999,4684.389999999999,4604.24,637756421,2.6,5.69,10.4,7.82,111,20007,1523,1.3,134.71,37.12,1070.24,394.7,7977,6.88,22,31.18,5935,1.7280447760872162
2008-01-26,3492.84,3505.33,3508.24,3488.9300000000003,884722593,-3.25,4.24,6.01,6.36,103,2842,2346,1.19,106.96,127.43,2157.76,325.85,2190,6.87,26,24.99,3878,0.5528452491382224
2008-01-28,4220.39,4263.58,4274.71,4193.77,326299299,-2.92,1.39,13.2,4.12,102,12092,3051,0.84,142.7,128.83,1085.86,261.15,1230,9.12,28,98.36,11621,1.9178322382528534
2008-01-29,4380.16,4358.05,4430.139999999999,4313.12,478671568,8.22,6.17,4.63,2.96,55,10667,597,1.33,89.72,76.64,1726.67,461.89,3084,1.66,45,84.38,1560,2.6715919053185164
2008-01-30,2580.21,2625.23,2633.81,2530.33,55713353,6.24,6.07,6.63,5.43,113,19929,3048,0.89,101.27,79.33,1248.53,323.35,9008,0.24,32,68.45,2854,4.010526274993122
2008-02-03,2801.4,2840.78,2884.53,2753.24,282167233,-2.75,1.74,2.86,5.47,83,15184,3198,1.45,136.61,125.89,873.22,495.04,9599,1.68,12,32.16,1663,4.686585278789192
2008-02-05,2427.93,2444.86,2465.0399999999995,2423.94,560973261,-2.95,6.52,7.17,2.62,51,26038,426,1.49,101.32,72.7,1611.06,430.05,4431,1.89,29,88.21,8686,1.6928000395398328
2008-02-09,3182.78,3220.67,3236.42,3169.11,495898344,5.38,4.7,6.29,9.77,105,3039,837,1.3,120.45,124.23,1021.96,238.45,5276,4.98,9,78.92,5632,2.11481786362865
2008-02-11,2167.64,2130.54,2191.91,2083.86,754402386,-2.97,5.73,3.22,5.56,97,2878,1023,1.1,128.42,40.69,1921.79,161.85,9389,5.2,49,91.2,8946,4.984683803583609
2008-02-13,2930.4,2940.23,2984.8,2891.94,546550058,-0.2,9.3,8.55,8.91,112,28746,4582,0.97,142.56,82.28,1488.68,140.23,6362,8.23,18,73.43,1575,3.168850668850673
2008-02-15,4869.08,4846.57,4876.56,4798.37,200147352,-3.29,1.84,7.1,2.36,84,13219,1253,0.96,141.88,34.73,1735.16,478.97,1414,7.9,16,26.9,6118,1.6058475112341657
2008-02-22,3829.12,3869.7,3903.12,3784.34,232752626,-2.17,1.83,12.85,8.71,61,26621,2901,1.05,98.9,98.97,1356.5,457.07,5688,4.79,16,59.58,12141,3.1020182182851346
2008-02-23,2008.69,2010.31,2047.32,1969.2,931354313,-2.64,6.03,7.32,9.95,60,27919,1875,1.39,87.68,105.88,1395.84,475.37,425,7.73,14,71.1,4640,3.8891018524510943
2008-02-24,2786.91,2752.28,2809.32,2742.5199999999995,483927890,-1.45,0.57,10.02,2.23,103,5167,128,1.35,87.48,78.77,1251.94,369.26,7330,7.41,6,7.68,14662,2.3969198861822103
2008-02-25,1493.8,1535.97,1582.85,1463.82,405411369,0.49,6.09,13.7,3.4,119,8957,2392,1.39,107.33,52.84,1785.84,300.49,7447,7.04,29,65.95,1469,7.968268844557502
2008-02-26,1823.92,1849.67,1886.5,1807.31,364121103,6.9,5.54,12.27,6.54,63,16257,3803,1.44,91.23,144.1,2244.81,127.02,6047,6.9,38,80.42,12225,4.341747445063382
2008-02-28,1157.06,1177.98,1206.45,1147.05,191027695,8.88,8.95,11.53,5.58,75,15832,3841,1.34,123.9,36.22,2489.33,214.04,9675,9.26,30,4.26,6920,5.133700931671658
2008-03-07,3401.01,3396.34,3403.1600000000003,3382.15,597766892,4.64,0.75,13.43,7.15,103,19367,2325,1.49,106.22,52.28,2426.66,442.96,3174,1.63,1,15.2,2391,0.6177576661050752
2008-03-08,3925.0,3954.22,3997.72,3919.04,778294296,-0.12,0.49,13.63,9.16,113,18097,2660,0.95,90.98,32.22,2253.91,304.05,1212,0.87,14,37.11,5776,2.0045859872611422
2008-03-10,4901.64,4917.12,4950.15,4897.77,227063782,7.51,4.9,7.92,5.76,86,11684,2260,1.18,140.78,82.82,952.98,333.96,3624,5.73,22,23.9,12231,1.0686219306191231
2008-03-13,3593.86,3575.34,3617.87,3557.28,677342840,2.96,3.98,14.36,5.91,91,26657,1897,0.84,146.31,86.78,960.46,276.28,3418,2.98,16,24.3,7290,1.685931004546635
2008-03-15,4589.59,4566.91,4607.56,4545.69,303579301,-1.88,9.15,5.61,8.46,78,16160,3079,1.17,147.1,31.61,2147.13,143.43,7950,5.07,18,25.49,5261,1.3480506973389954
2008-03-16,1477.52,1448.47,1523.86,1402.69,442387176,4.07,0.88,8.91,4.8,85,15186,1290,1.02,81.99,45.64,1943.61,105.81,3894,5.78,4,14.29,12039,8.200904217878598
